Time,Joystick Value,Lateral Error,PID Correction,X Position,Y Position,Theta
3.4166666666666594,0,0,0,401.5216301658256,477.0386896245743,-0.5132267590202796
3.433333333333326,0,0,0,402.19945253068175,476.65666707919803,-0.5072581725554792
3.4499999999999926,0,0,0,402.8804937423552,476.2781685353527,-0.501346618960907
3.4666666666666592,0,0,0,403.5646958945436,475.9031899785315,-0.49549160602122916
3.483333333333326,0,0,0,404.25200186319057,475.53172658445703,-0.489692644156573
3.4999999999999925,0,0,0,404.9423553058277,475.1637727476761,-0.48394924646246357
3.516666666666659,0,-0.22867741959089471,-2.424209325083075,405.63570066040216,474.79932210949903,-0.47826092874747034
3.5333333333333257,0,-0.9133019521984806,-7.4868394446030955,406.34585168542174,474.43117809965935,-0.473587602132424
3.5499999999999923,0,-1.6153130497739312,-8.357376878919819,407.08417871052825,474.0527947539665,-0.4720199679730533
3.566666666666659,0,-2.3507125961120323,-9.415656245975478,407.8214279605005,473.67642186811116,-0.47394365595739335
3.5833333333333255,0,-3.091540446894328,-10.211687359868936,408.5179754515056,473.31913680662086,-0.4796572685468082
3.599999999999992,0,-3.797838191353833,-10.590293921821003,409.12742799589563,473.0021146477303,-0.48909144029324875
3.6166666666666587,0,-4.420511848288868,-10.414596850369417,409.64759936509495,472.7252681760398,-0.5008765533130245
3.6333333333333253,0,-4.952160806086056,-10.077360857249358,410.1644720202668,472.44231079310407,-0.5126616663328003
3.649999999999992,0,-5.474913258889728,-10.520181775374173,410.6779741743733,472.1532817981049,-0.5244467793525761
3.6666666666666585,0,-5.988696603032906,-10.953850372979637,411.1880345084962,471.8582213334936,-0.5362318923723519
3.683333333333325,0,-6.493439480543714,-11.37829821030023,411.69458218174236,471.55717037941594,-0.5480170053921277
3.6999999999999917,0,-6.989071789056084,-11.793458128216656,412.1975468410826,471.2501707480205,-0.5598021184119035
3.7166666666666583,0,-7.475524691546127,-12.199264257583913,412.6968586311228,470.93726507765143,-0.5715872314316793
3.733333333333325,0,-7.952730625892627,-12.59565202837829,413.1924482038058,470.6184968269267,-0.5833723444514551
3.7499999999999916,0,-8.420623314260865,-12.982558178669471,413.68424672804315,470.29391026870195,-0.5951574574712309
3.766666666666658,0,-8.879137772307217,-13.359920763398026,414.1721858992749,469.9635504839219,-0.6069425704910067
3.7833333333333248,0,-9.328210318205208,-13.727679162989954,414.656197948956,469.6274633553589,-0.6187276835107826
3.7999999999999914,0,-9.767778581489779,-14.085774091767178,415.13621565396875,469.2856955612406,-0.6305127965305584
3.816666666666658,0,-10.197781511719882,-14.434147606186109,415.6121723459591,468.9382945687667,-0.6422979095503342
3.8333333333333246,0,-10.618159386957473,-14.772743112882546,416.084001920596,468.58530862751667,-0.65408302257011
3.849999999999991,0,-11.028853822062274,-15.10150537653463,416.55163884675255,468.2267867627482,-0.6658681355898858
3.866666666666658,0,-11.429807776800828,-15.420380527534013,417.01501817560745,467.86277876858844,-0.6776532486096616
3.8833333333333244,0,-11.820965563768368,-15.729316069463582,417.47407554966543,467.4933352011181,-0.6894383616294374
3.899999999999991,0,-12.202272856123216,-16.028260886392705,417.92874721169585,467.1185073713499,-0.7012234746492132
3.9166666666666576,0,-12.573676695132292,-16.317165249977513,418.3789700135876,466.7383473381021,-0.713008587668989
3.9333333333333242,0,-12.935125497525974,-16.59598082636093,418.8246814251197,466.3529079007682,-0.7247937006887648
3.949999999999991,0,-13.286569062662807,-16.86466068289468,419.26581954264594,465.96224259198374,-0.7365788137085406
3.9666666666666575,0,-13.62795857950141,-17.12315929464978,419.7023230976925,465.5664056701915,-0.7483639267283164
3.983333333333324,0,-13.959246633379905,-17.371432550744615,420.13413146546725,465.16545211210536,-0.7601490397480922
3.9999999999999907,0,-14.28038721260117,-17.609437760469067,420.5611846732799,464.75943760507494,-0.771934152767868
4.016666666666658,0,-14.591335714823288,-17.8371336592142,420.98342340887143,464.34841853935137,-0.7837192657876438
4.033333333333324,0,-14.89204895325389,-18.054480414199517,421.4007890286518,463.93245200025524,-0.7955043788074196
4.049999999999991,0,-15.182485162649073,-18.2614396300173,421.8132235658447,463.5115957602484,-0.8072894918271954
4.0666666666666575,0,-15.462604005113178,-18.457974353948188,422.22066973853845,463.0859082709098,-0.8190746048469713
4.083333333333324,0,-15.73236657570169,-18.6440490811067,422.6230709576419,462.6554486548175,-0.8308597178667471
4.099999999999991,0,-15.991735407824592,-18.81962975936758,423.0203713347437,462.22027669733745,-0.8426448308865229
4.116666666666657,0,-16.24067447844999,-18.98468379409538,423.4125156898745,461.7804528383197,-0.8544299439062987
4.133333333333324,0,-16.47914921310695,-19.139180052668458,423.79944955917097,461.33603816370436,-0.8662150569260745
4.149999999999991,0,-16.70712649068804,-19.283088868811873,424.1811192024399,460.88709439703734,-0.8780001699458503
4.166666666666657,0,-16.924574648048917,-19.416382046706758,424.5574716106222,460.4336838908979,-0.8897852829656261
4.183333333333324,0,-17.131463484406254,-19.53903286491451,424.92845451315503,459.9758696182386,-0.9015703959854019
4.19999999999999,0,-17.32776426553187,-19.651016080081128,425.2940163852316,459.5137151636392,-0.9133555090051777
4.216666666666657,0,-17.513449727744046,-19.752307930452048,425.6541064549573,459.0472847144754,-0.9251406220249535
4.233333333333324,0,-17.688494081693705,-19.84288613916322,426.0086747104013,458.5766430520042,-0.9369257350447293
4.24999999999999,0,-17.85287301594633,-19.922729917340266,426.3576719065426,458.10185554236676,-0.9487108480645051
4.266666666666657,0,-18.006563700358754,-19.99181996698713,426.7010495721093,457.6229881275094,-0.9604959610842809
4.2833333333333234,0,-18.149544789249603,-20.050138483660106,427.0387600163111,457.1401073160256,-0.9722810741040567
